Date,SPY,TLT,LQD,FALN,HYG
2017-03-30,207.868026733398,98.319450378418,90.2117462158203,17.7670459747314,57.883487701416
2017-03-31,207.384201049805,98.6054077148438,90.3037338256836,17.766393661499,57.863697052002
2017-04-03,207.023468017578,99.599967956543,90.7091674804688,17.7768154144287,57.8325996398926
2017-04-04,207.155426025391,99.0597076416016,90.4711074829102,17.7637882232666,57.8524513244629
2017-04-05,206.539642333984,99.3626174926758,90.586296081543,17.8133163452148,57.806079864502
2017-04-06,207.120239257812,99.2152252197266,90.6707382202148,17.7963695526123,57.8789482116699
2017-04-07,206.909103393555,98.8141250610352,90.4480667114258,17.8419780731201,57.8524513244629
2017-04-10,207.032272338867,99.2725524902344,90.6169586181641,17.8563213348389,57.9318580627441
2017-04-11,206.785980224609,100.213973999023,91.0393981933594,17.8354663848877,57.8193321228027
2017-04-12,205.879852294922,100.762435913086,91.3388595581055,17.8159141540527,57.859058380127
2017-04-13,204.542694091797,101.073501586914,91.4924468994141,17.8028831481934,57.7398948669434
2017-04-17,206.354888916016,100.762435913086,91.3158340454102,17.8159141540527,57.9120330810547
2017-04-18,205.739120483398,102.080421447754,91.8533706665039,17.8263492584229,57.8987846374512
2017-04-19,205.360824584961,101.523735046387,91.5769577026367,17.7898483276367,57.8458061218262
2017-04-20,207.032272338867,101.13077545166,91.4463958740234,17.855016708374,58.0377883911133
2017-04-21,206.372467041016,101.13077545166,91.4463958740234,17.828950881958,57.9914665222168
2017-04-24,208.642120361328,100.631469726562,91.3235092163086,17.8941078186035,58.2629013061523
2017-04-25,209.85612487793,99.4198989868164,90.9625930786133,17.9462471008301,58.3688011169434
2017-04-26,209.724243164062,99.968391418457,91.1852722167969,17.9527606964111,58.3158569335938
2017-04-27,209.900146484375,99.9356384277344,91.2697525024414,17.944299697876,58.3555374145508
2017-04-28,209.44270324707,100.156631469727,91.3772735595703,17.9768676757812,58.3357048034668
2017-05-01,209.970474243164,99.3240280151367,91.0939178466797,17.9657421112061,58.3656044006348
2017-05-02,210.049743652344,99.832649230957,91.3634414672852,17.9546127319336,58.3855590820312
2017-05-03,209.794586181641,99.8982620239258,91.3171539306641,17.9677066802979,58.4387283325195
2017-05-04,210.040893554688,99.4060897827148,91.1400985717773,17.8498420715332,58.1263046264648
2017-05-05,210.867828369141,99.4963073730469,91.1708831787109,17.8956775665283,58.2260322570801
2017-05-08,210.832672119141,98.9549255371094,91.0092086791992,17.9009208679199,58.2925033569336
2017-05-09,210.639144897461,98.9466552734375,91.0245742797852,17.9205627441406,58.252613067627
2017-05-10,211.017379760742,98.8318252563477,91.1478042602539,17.9467468261719,58.5052490234375
2017-05-11,210.586334228516,98.8318252563477,91.1940002441406,17.9480590820312,58.5118827819824
2017-05-12,210.234466552734,99.5783462524414,91.656005859375,17.9349670410156,58.4919357299805
2017-05-15,211.395660400391,99.3076553344727,91.648307800293,18.0004482269287,58.624927520752
2017-05-16,211.202117919922,99.6767578125,91.7792663574219,17.9873580932617,58.7113227844238
2017-05-17,207.454528808594,101.128753662109,92.3413543701172,17.8838920593262,58.4520606994629
2017-05-18,208.290267944336,101.243591308594,92.3259201049805,17.8838920593262,58.5185394287109
2017-05-19,209.645050048828,101.481475830078,92.3798522949219,17.8838920593262,58.624927520752
2017-05-22,210.709457397461,101.202568054199,92.3028335571289,18.0004482269287,58.804386138916
2017-05-23,211.175765991211,100.521690368652,92.0178909301758,17.9939002990723,58.7977561950684
2017-05-24,211.668365478516,101.087692260742,92.1642150878906,18.0462818145752,58.8974647521973
2017-05-25,212.680053710938,101.120506286621,92.2027282714844,18.0135402679443,58.8509254455566
2017-05-26,212.636093139648,101.292793273926,92.2720489501953,18.0004482269287,58.8841781616211
2017-05-30,212.451324462891,101.793167114258,92.487663269043,18.0266418457031,58.9440231323242
2017-05-31,212.398544311523,102.047500610352,92.5954742431641,18.0331878662109,58.9373588562012
2017-06-01,214.087600708008,102.058143615723,92.6155319213867,18.0351600646973,59.1089630126953
2017-06-02,214.800155639648,103.266586303711,93.0478744506836,18.0687160491943,59.1423797607422
2017-06-05,214.641815185547,102.625434875488,92.7853698730469,18.0424022674561,59.0889167785645
2017-06-06,213.955657958984,103.184364318848,93.0555953979492,18.0489730834961,58.9954490661621
2017-06-07,214.351531982422,102.691162109375,92.9397811889648,18.0029258728027,58.8753051757812
2017-06-08,214.457092285156,102.419883728027,92.7776412963867,18.0292339324951,58.9220428466797
2017-06-09,214.131561279297,102.263710021973,92.6850280761719,18.0292339324951,58.96875
2017-06-12,214.087600708008,102.230812072754,92.7081756591797,18.0753002166748,59.0689315795898
2017-06-13,215.134460449219,102.247222900391,92.8085327148438,18.0509471893311,59.1757354736328
2017-06-14,214.861740112305,103.825637817383,93.4416198730469,18.0358085632324,59.1824035644531
2017-06-15,214.448272705078,103.661209106445,93.2176971435547,17.9568557739258,58.9554214477539
2017-06-16,214.495162963867,103.866706848145,93.294921875,17.9371166229248,58.8552551269531
2017-06-19,216.280792236328,103.718727111816,93.1791152954102,18.0226593017578,59.0355377197266
2017-06-20,214.822219848633,104.647674560547,93.3875961303711,17.9568557739258,58.828540802002
2017-06-21,214.769165039062,104.861351013184,93.4338989257812,17.798942565918,58.4880332946777
2017-06-22,214.671936035156,105.091567993164,93.511100769043,17.8318290710449,58.6482696533203
2017-06-23,214.928314208984,105.042289733887,93.5574111938477,17.963436126709,58.8886375427246
2017-06-26,215.069702148438,105.436836242676,93.7272644042969,17.9963397979736,58.96875
2017-06-27,213.33708190918,104.310569763184,93.3026351928711,18.00950050354,58.7818260192871
2017-06-28,215.246536254883,103.965362548828,93.4030380249023,18.0424022674561,59.022144317627
2017-06-29,213.354736328125,103.093948364258,93.1173629760742,17.976598739624,58.8753051757812
2017-06-30,213.752578735352,102.855590820312,93.0401229858398,17.9825229644775,59.015495300293
2017-07-03,214.115051269531,102.524421691895,92.8389053344727,18.0195426940918,58.9866523742676
2017-07-05,214.61003112793,102.549179077148,92.9937057495117,18.0182285308838,58.9397087097168
2017-07-06,212.647537231445,101.700637817383,92.7537384033203,17.9468040466309,58.7922248840332
2017-07-07,214.026611328125,101.09107208252,92.6763076782227,17.9428424835205,58.7385330200195
2017-07-10,214.256469726562,101.239356994629,92.8311462402344,17.9732570648193,58.805606842041
2017-07-11,214.097290039062,101.412338256836,92.8698959350586,17.9732570648193,58.7653884887695
2017-07-12,215.70622253418,102.11255645752,93.2801513671875,18.0618762969971,59.1475563049316
2017-07-13,216.068664550781,101.470031738281,93.1175765991211,18.1253547668457,59.1945381164551
2017-07-14,217.076416015625,101.593597412109,93.3343124389648,18.1584129333496,59.3621635437012
2017-07-17,217.049865722656,101.873649597168,93.4195022583008,18.1213912963867,59.3822746276855
2017-07-18,217.164855957031,102.763313293457,93.8219757080078,18.1650352478027,59.4090957641602
2017-07-19,218.340545654297,102.804512023926,93.7910385131836,18.1914730072021,59.5096817016602
2017-07-20,218.43782043457,103.101097106934,93.8761825561523,18.1782512664795,59.5431938171387
2017-07-21,218.24333190918,103.537635803223,94.092903137207,18.1418857574463,59.4962348937988
2017-07-24,218.190277099609,103.133995056152,93.9845581054688,18.1643714904785,59.5431938171387
2017-07-25,218.720657348633,101.791282653809,93.4272079467773,18.2311573028564,59.570011138916
2017-07-26,218.729507446289,101.956039428711,93.7368469238281,18.2510032653809,59.6572189331055
2017-07-27,218.526229858398,101.453521728516,93.5046005249023,18.2774410247803,59.6102600097656
2017-07-28,218.269836425781,102.054862976074,93.7523498535156,18.2708320617676,59.6169624328613
2017-07-31,218.146087646484,102.178466796875,93.7523498535156,18.290678024292,59.6169624328613
2017-08-01,218.632278442383,102.895858764648,94.0923080444336,18.2806949615479,59.676212310791
2017-08-02,218.738311767578,102.953620910645,93.9448013305664,18.27272605896,59.6896781921387
2017-08-03,218.314056396484,104.018608093262,94.0767669677734,18.27272605896,59.5751876831055
2017-08-04,218.711822509766,103.13525390625,93.7119598388672,18.2660865783691,59.5886688232422
2017-08-07,219.11848449707,103.250839233398,93.7351989746094,18.2993125915527,59.5617446899414
2017-08-08,218.579238891602,102.879302978516,93.2850952148438,18.2395057678223,59.3058815002441
2017-08-09,218.570434570312,103.440727233887,93.3782196044922,18.1996459960938,59.0769424438477
2017-08-10,215.485198974609,104.324035644531,93.3471908569336,18.0727291107178,58.6999130249023
2017-08-11,215.803497314453,104.373596191406,93.5179138183594,18.1331901550293,58.8009033203125
2017-08-14,217.942733764648,103.836952209473,93.4558639526367,18.173059463501,59.1106109619141
2017-08-15,217.916198730469,103.3994140625,93.3471908569336,18.2129306793213,59.1308441162109
2017-08-16,218.296356201172,103.779167175293,93.6110687255859,18.2195739746094,59.1375694274902
2017-08-17,214.892974853516,104.555206298828,93.7042083740234,18.1464824676514,58.8076095581055
2017-08-18,214.557037353516,104.530410766602,93.6421051025391,18.1597728729248,58.8951759338379
2017-08-21,214.724960327148,104.786323547363,93.7740631103516,18.139835357666,58.9557456970215
2017-08-22,216.970367431641,104.381851196289,93.6809158325195,18.2527961730957,59.1981391906738
2017-08-23,216.192428588867,105.091796875,94.0379486083984,18.2660865783691,59.2048988342285
2017-08-24,215.688552856445,104.703773498535,93.8594284057617,18.2328643798828,59.2924156188965
2017-08-25,216.192428588867,105.108306884766,94.0767669677734,18.2860260009766,59.4001655578613
2017-08-28,216.201263427734,105.042266845703,94.0767669677734,18.2534599304199,59.406909942627
2017-08-29,216.448791503906,105.380722045898,94.1466293334961,18.2860260009766,59.332820892334
2017-08-30,217.474243164062,105.347732543945,94.224250793457,18.3059539794922,59.4944381713867
2017-08-31,218.782562255859,105.66138458252,94.3872222900391,18.35910987854,59.6560249328613
2017-09-01,219.091949462891,104.853164672852,94.0136642456055,18.3905010223389,59.7168769836426
2017-09-05,217.518402099609,106.516006469727,94.5973281860352,18.3971729278564,59.5816459655762
2017-09-06,218.261001586914,105.862480163574,94.2627105712891,18.3971729278564,59.5410614013672
2017-09-07,218.234481811523,106.946113586426,94.6284408569336,18.3924961090088,59.5478248596191
2017-09-08,217.978164672852,106.714508056641,94.3483047485352,18.3370723724365,59.3585090637207
2017-09-11,220.303085327148,105.440551757812,94.0603790283203,18.3838157653809,59.5478248596191
2017-09-12,221.045608520508,104.886322021484,93.9592056274414,18.4238796234131,59.6222152709961
2017-09-13,221.151672363281,104.472663879395,93.865852355957,18.4365711212158,59.642463684082
2017-09-14,221.081008911133,104.902816772461,94.0992813110352,18.4372367858887,59.7236213684082
2017-09-15,221.378601074219,104.94416809082,94.1771087646484,18.4639568328857,59.7776985168457
2017-09-18,221.849472045898,104.340316772461,94.0837554931641,18.4105281829834,59.7506942749023
2017-09-19,222.071533203125,104.083877563477,94.1382064819336,18.4505939483643,59.8115043640137
2017-09-20,222.15153503418,104.158332824707,94.0214614868164,18.4305629730225,59.8047218322754
2017-09-21,221.556259155273,104.100387573242,94.0214614868164,18.4305629730225,59.7303810119629
2017-09-22,221.600692749023,104.398178100586,94.1459808349609,18.4505939483643,59.7912330627441
2017-09-25,221.147583007812,105.051734924316,94.4961471557617,18.4572734832764,59.8250465393066
2017-09-26,221.280883789062,104.861480712891,94.4806060791016,18.4960060119629,59.8994255065918
2017-09-27,222.142608642578,103.281448364258,94.1148834228516,18.5641174316406,59.926456451416
2017-09-28,222.409133911133,102.97534942627,94.2549285888672,18.530725479126,59.926456451416
2017-09-29,223.190933227539,103.207000732422,94.3405075073242,18.5641174316406,60.0143394470215
2017-10-02,224.159286499023,103.018005371094,94.4286956787109,18.5413017272949,59.983829498291
2017-10-03,224.639022827148,103.117446899414,94.6393966674805,18.5547294616699,60.0924606323242
2017-10-04,224.905487060547,103.125770568848,94.5847473144531,18.5278797149658,60.0313301086426
2017-10-05,226.238082885742,102.73616027832,94.4520950317383,18.5748596191406,60.1060409545898
2017-10-06,225.98046875,102.446006774902,94.3740844726562,18.5480098724365,60.017765045166
2017-10-09,225.607391357422,102.769332885742,94.4520950317383,18.5815620422363,60.0245361328125
2017-10-10,226.202560424805,102.935081481934,94.514518737793,18.5547294616699,60.0720748901367
2017-10-11,226.557891845703,103.134010314941,94.467658996582,18.5815620422363,60.0109519958496
2017-10-12,226.220352172852,103.573333740234,94.4911041259766,18.5614356994629,59.9431076049805
2017-10-13,226.495681762695,104.319366455078,94.8656539916992,18.6010303497314,59.9702262878418
2017-10-16,226.797775268555,104.244812011719,94.7329940795898,18.6117649078369,60.0041923522949
2017-10-17,226.95768737793,104.377342224121,94.7174301147461,18.6392726898193,60.0924606323242
2017-10-18,227.179779052734,103.689445495605,94.5769653320312,18.6688003540039,60.153564453125
2017-10-19,227.241943359375,103.871765136719,94.7174301147461,18.6352577209473,60.1603546142578
2017-10-20,228.414627075195,102.769332885742,94.4598922729492,18.6721611022949,60.2146453857422
2017-10-23,227.526260375977,102.951644897461,94.5535354614258,18.6607513427734,60.1467628479004
2017-10-24,227.926025390625,102.313430786133,94.3194732666016,18.6621017456055,60.1467628479004
2017-10-25,226.797775268555,101.824348449707,94.0697784423828,18.6419696807861,59.9770202636719
2017-10-26,227.090942382812,101.484504699707,94.0619888305664,18.6218242645264,59.9023704528809
2017-10-27,228.947738647461,102.155921936035,94.342903137207,18.6688003540039,60.0652961730957
2017-10-30,228.094863891602,103.134010314941,94.6549758911133,18.652027130127,60.0516662597656
2017-10-31,228.450210571289,103.167198181152,94.5223236083984,18.6486682891846,60.0652961730957
2017-11-01,228.752197265625,103.626518249512,94.6717376708984,18.6621570587158,60.0080146789551
2017-11-02,228.841110229492,104.083427429199,94.6560821533203,18.6924934387207,59.9739189147949
2017-11-03,229.605072021484,104.365859985352,94.7656631469727,18.7228336334229,59.9807548522949
2017-11-06,229.960510253906,104.756248474121,94.7891082763672,18.6621570587158,59.9875755310059
2017-11-07,229.800552368164,105.19652557373,94.7108612060547,18.6149635314941,59.8171234130859
2017-11-08,230.191452026367,104.963966369629,94.5857315063477,18.5441703796387,59.5512275695801
2017-11-09,229.356338500977,104.664924621582,94.3353500366211,18.5003471374512,59.2580986022949
2017-11-10,229.285308837891,103.086647033691,93.7955627441406,18.5070858001709,59.3876266479492
2017-11-13,229.498474121094,103.302604675293,93.8112106323242,18.4598903656006,59.3467254638672
2017-11-14,228.965469360352,104.000381469727,93.8346710205078,18.412691116333,59.0944519042969
2017-11-15,227.819442749023,105.130065917969,94.2336120605469,18.3897705078125,59.0944519042969
2017-11-16,229.756103515625,104.216339111328,94.1241149902344,18.5246105194092,59.6739311218262
2017-11-17,229.080917358398,104.988883972168,94.2414703369141,18.5003471374512,59.633056640625
2017-11-20,229.471862792969,104.947334289551,94.2414703369141,18.510461807251,59.6466903686523
2017-11-21,230.973251342773,105.279586791992,94.5544052124023,18.5610275268555,59.769359588623
2017-11-22,230.768905639648,105.620193481445,94.922119140625,18.5798969268799,59.8648376464844
2017-11-24,231.301940917969,105.329444885254,94.8125915527344,18.620361328125,59.9057579040527
2017-11-27,231.186431884766,105.179893493652,94.7578125,18.5542774200439,59.7216758728027
2017-11-28,233.531784057617,105.321136474609,94.8908233642578,18.596076965332,59.9057579040527
2017-11-29,233.389663696289,104.282791137695,94.5153045654297,18.5846252441406,59.8307418823242
2017-11-30,235.432922363281,103.933876037598,94.4057159423828,18.5981025695801,59.844367980957
2017-12-01,234.9443359375,105.336448669434,94.6975784301758,18.7859630584717,59.8252334594727
2017-12-04,234.660079956055,105.386428833008,94.8466339111328,18.7722511291504,59.8046684265137
2017-12-05,233.816116333008,105.910797119141,95.0270538330078,18.7893924713135,59.7704734802246
2017-12-06,233.860488891602,106.277053833008,95.2074508666992,18.7791080474854,59.715690612793
2017-12-07,234.597885131836,105.444671630859,95.0192184448242,18.758544921875,59.7430839538574
2017-12-08,235.877151489258,105.453002929688,94.9015121459961,18.6351261138916,59.8046684265137
2017-12-11,236.587921142578,105.236587524414,94.9721298217773,18.6557025909424,59.8183898925781
2017-12-12,237.005432128906,105.194953918457,94.9015121459961,18.6371879577637,59.7910118103027
2017-12-13,236.978775024414,105.985687255859,95.2310180664062,18.7036895751953,59.8252334594727
2017-12-14,236.010360717773,106.435180664062,95.4035873413086,18.6488456726074,59.7019653320312
2017-12-15,237.975784301758,106.834732055664,95.5369262695312,18.6625537872314,59.7088432312012
2017-12-18,239.484832763672,105.860832214355,95.2545471191406,18.696834564209,59.7704734802246
2017-12-19,238.56510925293,104.487442016602,94.7681427001953,18.6625537872314,59.6471939086914
2017-12-20,238.440093994141,103.330459594727,94.5171508789062,18.6557025909424,59.6951446533203
2017-12-21,238.931274414062,103.93270111084,94.7718658447266,18.6756420135498,59.7577095031738
2017-12-22,238.868759155273,104.074462890625,94.8426132202148,18.6983509063721,59.8127021789551
2017-12-26,238.582946777344,104.383094787598,94.968376159668,18.684591293335,59.902099609375
2017-12-27,238.699066162109,105.742752075195,95.4950485229492,18.6639556884766,59.9295806884766
2017-12-28,239.190139770508,105.651023864746,95.4321899414062,18.6914672851562,59.902099609375
2017-12-29,238.288269042969,105.817832946777,95.5579071044922,18.6742649078369,59.9914779663086
2018-01-02,239.993759155273,104.675064086914,94.9211959838867,18.7313747406006,60.0464706420898
2018-01-03,241.511795043945,105.175567626953,95.0941314697266,18.7809047698975,60.3351974487305
2018-01-04,242.529739379883,105.158836364746,95.0627136230469,18.8359317779541,60.4383277893066
2018-01-05,244.145904541016,104.858551025391,95.0312576293945,18.8668899536133,60.4795761108398
2018-01-08,244.592391967773,104.791847229004,95.0233612060547,18.8772163391113,60.4314804077148
2018-01-09,245.146041870117,103.390502929688,94.6775283813477,18.8428173065186,60.2458038330078
2018-01-10,244.771011352539,103.265350341797,94.7404251098633,18.8668899536133,60.1152153015137
2018-01-11,246.556838989258,103.690773010254,94.968376159668,18.9253673553467,60.3145790100098
2018-01-12,248.164108276367,103.865913391113,94.9840621948242,18.8909778594971,60.2114410400391
2018-01-16,247.315811157227,104.299697875977,95.0705795288086,18.8978519439697,60.1770858764648
2018-01-17,249.67317199707,104.157913208008,94.8111190795898,18.9116153717041,60.1839561462402
2018-01-18,249.253509521484,103.190299987793,94.4416580200195,18.9116153717041,60.1220474243164
2018-01-19,250.387512207031,102.648124694824,94.1508255004883,18.9253673553467,60.1839561462402
2018-01-22,252.423385620117,102.748222351074,94.0643692016602,18.9460048675537,60.2389755249023
2018-01-23,252.959167480469,103.190299987793,94.47314453125,19.0216884613037,60.4177131652832
2018-01-24,252.860931396484,102.631416320801,94.4102325439453,19.1042404174805,60.3283348083496
2018-01-25,252.968078613281,103.473930358887,94.889778137207,19.0698432922363,60.2870788574219
2018-01-26,255.896881103516,103.090202331543,94.7639923095703,19.0664043426514,60.3351974487305
2018-01-29,254.20036315918,102.372863769531,94.5124206542969,18.9955387115479,60.1220474243164
2018-01-30,251.59309387207,101.772270202637,94.1901245117188,18.918493270874,59.9158401489258
2018-01-31,251.718078613281,102.372863769531,94.3866653442383,18.9941673278809,60.0189628601074
2018-02-01,251.432342529297,100.889213562012,93.9697036743164,18.9319820404053,59.9057235717773
2018-02-02,245.958587646484,99.9530029296875,93.4888916015625,18.8352489471436,59.5260162353516
2018-02-05,235.672027587891,100.897575378418,93.5440521240234,18.7226219177246,59.1946220397949
2018-02-06,240.315246582031,100.270645141602,93.3548736572266,18.6763343811035,59.5536422729492
2018-02-07,239.011596679688,99.3177490234375,93.0947875976562,18.6555919647217,59.3326835632324
2018-02-08,230.046524047852,99.2091445922852,92.6928253173828,18.4690399169922,58.8149299621582
2018-02-09,233.502151489258,98.5821914672852,92.3932647705078,18.4172229766846,58.6492233276367
2018-02-12,236.931015014648,99.016845703125,92.3932647705078,18.5319175720215,59.049674987793
2018-02-13,237.520355224609,99.4598388671875,92.3617782592773,18.4690399169922,58.863224029541
2018-02-14,240.726013183594,98.3565216064453,92.022834777832,18.4966850280762,58.966796875
2018-02-15,243.797668457031,98.6908874511719,92.4563217163086,18.6210556030273,59.443172454834
2018-02-16,243.869094848633,99.2258071899414,92.7322311401367,18.6659660339355,59.6847953796387
2018-02-20,242.342208862305,98.7911682128906,92.3381271362305,18.6003227233887,59.4776878356934
2018-02-21,241.136734008789,97.5791702270508,91.8336334228516,18.5174140930176,59.2084197998047
2018-02-22,241.449249267578,97.8716888427734,91.9597702026367,18.5243225097656,59.2498435974121
2018-02-23,245.297790527344,98.740966796875,92.3854064941406,18.6417751312256,59.6433906555176
2018-02-26,248.146240234375,98.7744445800781,92.5036392211914,18.6327991485596,59.7469329833984
2018-02-27,245.047821044922,98.6323394775391,92.1016387939453,18.3654117584229,59.5881576538086
2018-02-28,242.565399169922,99.2592468261719,92.2750625610352,18.3446750640869,59.498405456543
2018-03-01,239.038421630859,99.9368667602539,92.1802062988281,18.4196014404297,59.1039772033691
2018-03-02,240.270614624023,99.1244506835938,91.8877410888672,18.45290184021,59.4367065429688
2018-03-05,243.047637939453,98.8564071655273,91.8561401367188,18.4542922973633,59.4367065429688
2018-03-06,243.663787841797,98.9485626220703,91.9352111816406,18.5305995941162,59.5198669433594
2018-03-07,243.574447631836,98.8396453857422,91.9035263061523,18.5410079956055,59.3743209838867
2018-03-08,244.753173828125,99.4092102050781,92.0853424072266,18.5375385284424,59.4436454772949
2018-03-09,249.012420654297,98.7559204101562,91.7612915039062,18.6277294158936,59.658504486084
2018-03-12,248.699890136719,99.3254013061523,91.8798370361328,18.5999774932861,59.5614776611328
2018-03-13,247.09260559082,99.8279647827148,91.8877410888672,18.5236721038818,59.3743209838867
2018-03-14,245.824661254883,100.707359313965,92.0932693481445,18.5028553009033,59.3049926757812
2018-03-15,245.556793212891,100.707359313965,92.1881103515625,18.4945278167725,59.3465957641602
2018-03-16,245.823013305664,100.347244262695,92.2908477783203,18.5167369842529,59.4713516235352
2018-03-19,242.496994018555,100.028961181641,91.9825744628906,18.4334831237793,59.228759765625
2018-03-20,242.909454345703,99.6268920898438,91.6585159301758,18.4778823852539,59.3465957641602
2018-03-21,242.44319152832,99.7358627319336,91.6031799316406,18.4834327697754,59.3674049377441
2018-03-22,236.3828125,100.724136352539,91.7612915039062,18.3883895874023,59.0138854980469
2018-03-23,231.344436645508,100.648750305176,91.4688262939453,18.322473526001,58.861400604248
2018-03-26,237.673751831055,100.26350402832,91.7928771972656,18.4542922973633,59.2426147460938
2018-03-27,233.630523681641,101.33553314209,92.1248626708984,18.3987808227539,59.1872100830078
